date,close,open,high,low,volume
30/11/2018,42.9,42.9,42.95,42.65,323780
29/11/2018,42.9,43.3,43.5,42.9,523610
28/11/2018,42.8,42.75,42.85,42.55,256240
27/11/2018,42.75,42.9,42.9,42.5,341670
26/11/2018,42.45,43.05,43.05,42.45,483470
23/11/2018,43.05,43.1,43.45,43,346060
22/11/2018,43.4,43.4,43.6,43.25,323300
21/11/2018,43.4,42.8,43.4,42.7,513360
20/11/2018,43.4,43.2,43.4,42.85,550140
19/11/2018,43.15,43,43.2,42.8,396020
16/11/2018,42.75,42.5,42.9,42.25,639910
15/11/2018,42.2,42,42.4,41.7,498790
14/11/2018,42.25,41.9,42.25,41.6,752440
13/11/2018,41.65,41.2,41.75,41.2,438030
12/11/2018,41.95,41.2,41.95,41.15,273110
09/11/2018,41.25,41.8,42.1,41.2,635120
08/11/2018,42.15,42.25,42.4,41.95,352130
07/11/2018,41.85,42.15,42.5,41.65,495560
06/11/2018,42.15,42.7,42.75,42.1,470930
05/11/2018,42.55,42.6,43,42.2,265620
02/11/2018,42.9,42.35,43,42.05,593810
01/11/2018,41.9,42.05,42.4,41.9,469760
31/10/2018,41.95,41.75,42,41.3,325140
30/10/2018,41,41.1,41.8,40.85,452630
29/10/2018,41,40.5,41.45,40.5,462380
26/10/2018,40.8,41.5,41.75,40.8,919770
25/10/2018,41.05,40,41.3,40,757730
24/10/2018,41.8,42.05,42.55,41.8,562380
23/10/2018,42.2,43.15,43.15,41.6,1150850
22/10/2018,43.15,43.4,43.7,43.1,429360
19/10/2018,43,43,43.5,42.9,925420
18/10/2018,43.6,43.7,44,43.4,710630
17/10/2018,43.6,43.8,44,43.5,474320
16/10/2018,43.25,43.5,43.5,42.7,603710
15/10/2018,43,43.8,44,43,495650
12/10/2018,43.8,42.5,44,41.7,1377940
11/10/2018,42.7,44,44.4,42.3,2177930
10/10/2018,45.3,44.7,45.4,44.7,695690
09/10/2018,44.7,45,45.15,44.7,399440
08/10/2018,45,45.5,45.5,45,511810
05/10/2018,45.6,45.95,46,45.55,508450
04/10/2018,45.85,45.5,46,45.4,471280
03/10/2018,45.5,45.3,45.7,45.25,373060
02/10/2018,45.3,45.85,46,45.25,854660
01/10/2018,46,46.3,46.45,45.95,519760
28/09/2018,46.3,46.5,46.5,46.25,559790
27/09/2018,46.2,46.05,46.5,46.05,750790
26/09/2018,46.05,46,46.8,45.85,1028940
25/09/2018,45.9,46,46.1,45.8,746530
24/09/2018,46.1,45.9,46.5,45.8,991190
21/09/2018,45.9,46.05,46.05,45.2,1327270
20/09/2018,45.9,45.05,46.2,45.05,1126260
19/09/2018,45.45,45,45.65,44.8,1352060
18/09/2018,44.8,43.7,44.8,43.7,799660
17/09/2018,44.1,44.5,44.5,44.1,564810
14/09/2018,44.55,43.6,44.7,43.6,2772660
13/09/2018,43.4,43.7,43.9,43.2,646170
12/09/2018,43.05,43.5,43.7,43.05,477500
11/09/2018,43.15,42.55,43.2,42.55,562280
10/09/2018,42.55,43.2,43.2,42.55,367280
07/09/2018,43,42.5,43,42.35,508770
06/09/2018,42.35,43.1,43.3,42.35,1206190
05/09/2018,43.3,44.05,44.2,43,843460
04/09/2018,44.1,44.1,44.7,44,634400
31/08/2018,44.2,44.15,44.9,44.1,1027280
30/08/2018,44.15,44.2,44.2,43.95,632170
29/08/2018,44.2,44.15,44.4,43.95,775370
28/08/2018,44.2,44.3,44.45,44.05,909720
27/08/2018,44.4,44.3,44.5,44.2,808140
24/08/2018,44.45,44.4,44.5,43.9,629740
23/08/2018,44.4,44.1,44.5,44.1,1004880
22/08/2018,44.05,43.75,44.3,43.7,1152700
21/08/2018,43.7,43.6,43.8,43.4,720470
20/08/2018,43.7,43.5,44.3,43.15,955270
17/08/2018,43.5,43.2,43.5,43,928050
16/08/2018,43,42.9,43,42.45,1378580
15/08/2018,43.8,44.3,44.7,43.7,1658080
14/08/2018,44.3,43.75,44.35,43.6,1601310
13/08/2018,43.45,43.1,43.7,43.1,1038760
10/08/2018,43.1,42.8,43.45,42.7,797270
09/08/2018,42.8,43,43.2,42.55,1232720
08/08/2018,42.5,41.95,42.6,41.9,764020
07/08/2018,41.95,42.3,42.3,41.75,645810
06/08/2018,42.25,42.4,42.7,42.25,350030
03/08/2018,42.6,43,43.1,42.4,719840
02/08/2018,42.7,42,42.7,41.6,726710
01/08/2018,42,42.7,43.05,41.9,2431450
31/07/2018,42.8,43.3,43.5,42.8,1591210
30/07/2018,43.3,43.4,43.5,43.2,1197220
27/07/2018,43.3,42.9,43.9,42.55,1291840
26/07/2018,42.55,42.7,43,42.1,717640
25/07/2018,42.4,42.3,43.8,42.2,1326030
24/07/2018,42.2,42,42.45,41.4,1167460
23/07/2018,42,42.2,42.7,41.85,1111700
20/07/2018,41.6,42.3,42.3,41.25,851350
19/07/2018,42.5,42.2,42.9,42.2,753150
18/07/2018,42.9,42,42.9,41.9,1096080
17/07/2018,41.9,40.7,41.9,40.55,1297460
16/07/2018,40.9,41.1,41.5,40.65,645230
13/07/2018,40.6,39.5,40.8,39.3,1060620
12/07/2018,38.8,38.6,39.65,38.5,684480
11/07/2018,39.2,39.5,40,38.6,801770
10/07/2018,40.4,40.3,40.7,40,249100
09/07/2018,40.15,41,41.35,39.8,583920
06/07/2018,40.8,39,41.7,38.9,913260
05/07/2018,39.5,40,40.1,38.5,711240
04/07/2018,40,39.05,40,38.5,980200
03/07/2018,39,40.2,40.65,39,1351030
02/07/2018,40.2,41.5,41.9,40,979030
29/06/2018,41.5,42.5,43,41.5,759780
28/06/2018,42.5,44.3,44.3,42.5,1175250
27/06/2018,44.3,44.9,44.9,44.25,256990
26/06/2018,44.5,44.5,44.8,44.3,240850
25/06/2018,45.1,45.4,45.4,44.9,511540
22/06/2018,45,44.3,45,43.9,375270
21/06/2018,44.4,45.4,45.4,44.1,349770
20/06/2018,45.4,44.9,45.4,44,650560
19/06/2018,44.5,45.1,45.1,42.7,2015520
18/06/2018,45.4,46.9,46.9,45.4,693660
15/06/2018,46.5,46.3,46.7,46.25,442100
14/06/2018,46.6,47,47.25,46.6,460360
13/06/2018,46.8,46,46.9,46,452120
12/06/2018,46.3,47.5,47.5,45.7,1257200
11/06/2018,47.5,47.75,47.95,47.5,721890
08/06/2018,47.95,47.9,48.2,47.5,1050890
07/06/2018,47.8,48.9,48.9,47.7,1138280
06/06/2018,48.5,48,48.5,47.3,1017540
05/06/2018,47.8,47.5,48.1,47.2,1347750
04/06/2018,47.25,46.5,47.45,46.35,1150670
01/06/2018,46.45,46,46.7,45.7,1291490
31/05/2018,46,45.05,46.7,45,1105040
30/05/2018,45.45,47.3,47.3,45.4,1590980
29/05/2018,47.4,45.5,48.2,44.85,2350500
28/05/2018,45.5,47.2,48.2,45.5,2034970
25/05/2018,48.9,51,51,48.9,788360
24/05/2018,59.5,60.9,61.2,59.5,1035660
23/05/2018,60.6,60,61,59.5,1077080
22/05/2018,59.7,61,61.5,59.5,1101490
21/05/2018,61,61.2,62.4,61,1483830
18/05/2018,60.8,60.6,61,58.8,979930
17/05/2018,60.6,60.4,61.4,60.4,719700
16/05/2018,60.5,61,61.4,60.5,672930
15/05/2018,61.4,62,62,61,910810
14/05/2018,61.6,60.1,61.7,59.6,2012550
11/05/2018,59.5,58,59.5,58,1169610
10/05/2018,58.3,58.4,59.4,58,1546130
09/05/2018,58.4,58.6,59.1,58.1,1004740
08/05/2018,59,59.2,59.6,58.8,1114210
07/05/2018,59.6,58.8,59.6,58.6,878040
04/05/2018,58.8,58.5,59,58.2,1171180
03/05/2018,58,56.8,58,55.7,2162850
02/05/2018,57,57.8,58,56.8,1370180
27/04/2018,57,55,57.4,54.9,1597710
26/04/2018,55,56.9,57.7,55,2031810
24/04/2018,56.4,57.4,58.5,56.1,1850860
23/04/2018,58,61.3,61.7,57.2,1461440
20/04/2018,61.3,61,61.5,60.3,972550
19/04/2018,60.7,62,62.1,60.7,2377390
18/04/2018,62,62.3,62.9,61.9,1247240
17/04/2018,62,61.5,62,60.9,1105060
16/04/2018,61.1,62,62.4,60.9,1181050
13/04/2018,62,63.9,63.9,62,2146710
12/04/2018,63.6,63,63.6,62.1,1321110
11/04/2018,63,64.8,65.4,63,3296390
